path,last_updated,staleness
/home/uday/Downloads/pragati_ros2/docs/archive/2025-10/yanthra_move/LEGACY_COTTON_DETECTION_DEPRECATED.md,,UNKNOWN
/home/uday/Downloads/pragati_ros2/docs/archive/2025-10/phase-completion/PHASE1_3_COMPLETE.md,,UNKNOWN
/home/uday/Downloads/pragati_ros2/docs/archive/2025-10/phase-completion/PHASE1_1_COMPLETE.md,,UNKNOWN
/home/uday/Downloads/pragati_ros2/docs/archive/2025-10/phase-completion/PHASE1_4_COMPLETE.md,,UNKNOWN
/home/uday/Downloads/pragati_ros2/docs/archive/2025-10/phase-completion/PHASE0_COMPLETION_SUMMARY.md,,UNKNOWN
/home/uday/Downloads/pragati_ros2/docs/archive/2025-10/phase-completion/PHASE2_IMPLEMENTATION_PLAN.md,,UNKNOWN
/home/uday/Downloads/pragati_ros2/docs/archive/2025-10/phase-completion/PHASE1_2_COMPLETE.md,,UNKNOWN
/home/uday/Downloads/pragati_ros2/docs/archive/2025-10/phase-completion/PHASE1_DEPTHAI_CPP_INTEGRATION_GUIDE.md,,UNKNOWN
/home/uday/Downloads/pragati_ros2/docs/archive/2025-10/phase-completion/PHASE0_PYTHON_CRITICAL_FIXES.md,,UNKNOWN
/home/uday/Downloads/pragati_ros2/docs/archive/2025-10/getting-started/QUICK_START.md,,UNKNOWN
/home/uday/Downloads/pragati_ros2/docs/archive/2025-10/superseded/MOTOR_TUNING_GUIDE_2025-10-09_ODrive.md,,UNKNOWN
/home/uday/Downloads/pragati_ros2/docs/archive/2025-10/superseded/TODO_CONSOLIDATED.md,,UNKNOWN
/home/uday/Downloads/pragati_ros2/docs/archive/2025-10/superseded/PRODUCTION_SYSTEM_EXPLAINED_2025-10-10_Monolithic.md,,UNKNOWN
/home/uday/Downloads/pragati_ros2/docs/archive/2025-10/superseded/README.md,,UNKNOWN
/home/uday/Downloads/pragati_ros2/docs/archive/2025-10/execution-plans/EXECUTION_PLAN_2025-09-30.md,,UNKNOWN
/home/uday/Downloads/pragati_ros2/docs/archive/2025-10/execution-plans/STATUS_REVIEW_CORRECTION_2025-09-30.md,,UNKNOWN
/home/uday/Downloads/pragati_ros2/docs/archive/2025-10/execution-plans/IMPLEMENTATION_STATUS.md,,UNKNOWN
/home/uday/Downloads/pragati_ros2/docs/archive/2025-10/execution-plans/CRITICAL_PRIORITY_FIXES_STATUS.md,,UNKNOWN
/home/uday/Downloads/pragati_ros2/docs/archive/2025-10/execution-plans/IMPLEMENTATION_FIXES.md,,UNKNOWN
/home/uday/Downloads/pragati_ros2/docs/archive/2025-10/execution-plans/README.md,,UNKNOWN
/home/uday/Downloads/pragati_ros2/docs/archive/2025-10/execution-plans/CPP_IMPLEMENTATION_START_HERE.md,,UNKNOWN
/home/uday/Downloads/pragati_ros2/docs/archive/2025-10/execution-plans/CPP_IMPLEMENTATION_TASK_TRACKER.md,,UNKNOWN
/home/uday/Downloads/pragati_ros2/docs/archive/2025-10/session-summaries/SESSION_SUMMARY_2025-10-08.md,,UNKNOWN
/home/uday/Downloads/pragati_ros2/docs/archive/2025-10/session-summaries/SESSION_SUMMARY_PHASE1_COMPLETE.md,,UNKNOWN
/home/uday/Downloads/pragati_ros2/docs/archive/2025-10/session-summaries/README.md,,UNKNOWN
/home/uday/Downloads/pragati_ros2/docs/archive/2025-10/tier-completion/TIER1_2_COMPLETE.md,,UNKNOWN
/home/uday/Downloads/pragati_ros2/docs/archive/2025-10/tier-completion/TIER1_1_COMPLETE.md,,UNKNOWN
/home/uday/Downloads/pragati_ros2/docs/archive/2025-10/tier-completion/TIER3_1_COMPLETE.md,,UNKNOWN
/home/uday/Downloads/pragati_ros2/docs/archive/2025-10/tier-completion/TIER2_2_COMPLETE.md,,UNKNOWN
/home/uday/Downloads/pragati_ros2/docs/evidence/2025-10-15/SAFETY_MONITOR_IMPLEMENTATION_COMPLETE.md,,UNKNOWN
/home/uday/Downloads/pragati_ros2/docs/guides/hardware/HARDWARE_TESTING_QUICKSTART.md,,UNKNOWN
/home/uday/Downloads/pragati_ros2/docs/guides/hardware/RPi_POWER_MGMT_FIX_SUMMARY.md,,UNKNOWN
/home/uday/Downloads/pragati_ros2/docs/guides/hardware/RPi_FIX_INSTRUCTIONS.md,,UNKNOWN
/home/uday/Downloads/pragati_ros2/docs/guides/software/BUILD_VERIFICATION.md,,UNKNOWN
